userName,at,content
Pengguna Google,2025-03-27 13:15:43,harus di unduh dulu tolong jangan di unduh dulu agar tidak lama lol
Pengguna Google,2025-03-27 13:01:24,Game nya bagus banget story nya keren
Pengguna Google,2025-03-27 12:30:18,lumayan critanya seru
Pengguna Google,2025-03-27 12:18:50,mantap dah support controller 🗿👍
Pengguna Google,2025-03-27 11:46:14,gamenya bagus
Pengguna Google,2025-03-27 11:39:26,nice!!
Pengguna Google,2025-03-27 11:37:47,"seru banget, hd pemandangan nya"
Pengguna Google,2025-03-27 11:37:35,apaan dah download data nya sejam lebih mau main aja harus nunggu sejam lebih pengen di tinggalin tapi nanti ngulang nasib nasib
Pengguna Google,2025-03-27 10:59:56,ok
Pengguna Google,2025-03-27 10:47:02,bagus bagus aja
Pengguna Google,2025-03-27 10:37:24,"Ini game dengan alur yg bagus walau banyak yg ngeluh karena, design char, natlan, quest dan sistem wish. Menurutku ini game adil untuk orang² Ngajarin kita untuk sabar juga. Love Dawei💍"
Pengguna Google,2025-03-27 10:29:26,aku ndak tau dalam gem nya nanti ku kasi bintang ulang
Pengguna Google,2025-03-27 10:28:31,sugoii kerenn bagus
Pengguna Google,2025-03-27 10:06:47,bagus 5
Pengguna Google,2025-03-27 09:48:41,cari artifact yang bagus susah banget.
Pengguna Google,2025-03-27 09:33:32,"ukurannya besar tapi grafik kek kartun, game apaan cobak udh gitu lawannya monster, karakternya buriq, buang² memori penyimpanan gw aja.👎👎👎👎👎👎👎👎"
Pengguna Google,2025-03-27 09:31:19,"151 if dapat hikmah, keren"
Pengguna Google,2025-03-27 09:15:56,"aku suka genshin TAPI tolong minimal dengerin fans mihoyo. adain fitur skip story, males bgt bikin boring kebanyakan cerita ga penting yang ga masuk ke lore utama. cerita nya juga di bikin jadi lebih menarik dong jangan kebanyakan ngobrol gajelas, buang buang waktu. bikin karakter cowo kek, di banyakin yang b5 yakali gue cewe mau ngelesbi? trus juga jangan kebanyakan fanservice. desain karakter makin kesini makin jelek, karakter b5 splash art nya b aj. pantes aja pada sering komplain."
Pengguna Google,2025-03-27 09:03:00,"hanya karna device saya sudah beroperasi 7 tahun, device saya tidak diberi akses update untuk versi 5.5"
Pengguna Google,2025-03-27 08:47:05,keren
Pengguna Google,2025-03-27 08:30:26,"Game lawak kebanyakan yapping doang isinya lawak su, lu bisa kagak yapping kasih jeda su ganti perang aja lawak ni game yapping su buang waktu 40 menit liat karakter npc yapping su su, udah kikir penghasilan kemana kagak comeback ke game aja lawak"
Pengguna Google,2025-03-27 08:21:32,"sempet download sih dulu, cuma terlalu berattt jadi hapus, tapi liat temen temen pada main malah tertarik lagi, akhirnya download lagi dan emang seru 😁😁"
Pengguna Google,2025-03-27 08:20:46,Susah dapat karakter bintang 5 limited selalu kalah rate off
Pengguna Google,2025-03-27 08:08:27,I need a crite rate. But this is already good
Pengguna Google,2025-03-27 07:51:56,g perlu dijelasin lg udh game ini bgs
Pengguna Google,2025-03-27 07:51:07,-momijinya agak agak
Pengguna Google,2025-03-27 07:13:10,"sizenya ga ngotak, pikirla bwat hp kentang, cloud lama"
Pengguna Google,2025-03-27 07:08:59,the envisaged echo hard please make it easy change it
Pengguna Google,2025-03-27 07:01:58,bosan
Pengguna Google,2025-03-27 06:44:37,"hoyo tolong ukuran gamenya agak di rampingkan,"
Pengguna Google,2025-03-27 06:29:48,bagus sih tapi buat HP kentang gak wor it
Pengguna Google,2025-03-27 06:27:34,gamenya bagus buat device bagus aja tapi 🗿🗿🗿
Pengguna Google,2025-03-27 06:13:47,saya sebagai wibu sangat suka
Pengguna Google,2025-03-27 05:38:11,"Terlepas dari reward, GI udh melepaskan rasa bosan saat ppkm :') Edit: Udh 1 tahun mainin genshin, selalu support ngasih review sejujur2nya, endingnya skrg kenak hack. Udh dilapor tp sampe skrg blm ada kabar. Pdhal susah payah farming segala macam. Di kls org main game lain, cmn aku yg main genshin. Karakterpun udh hampir semua lvl 90, talent udh 6 keatas, artefak udh wangi wangi. Waifu udh banyak. Gk terima dan kecewa tp gk bisa apa apa, bye paimon :( aku terpaksa uninstal, see you next time.."
Pengguna Google,2025-03-27 05:29:54,BARU MAIN LANGSUNG DIKASIH KARAKTER QIQI LANGSUNG AKU UNINSTAL LAGI
Pengguna Google,2025-03-27 05:13:40,kikir
Pengguna Google,2025-03-27 04:35:12,👍👍
Pengguna Google,2025-03-27 04:29:45,masih relevan kah rating untuk genshin 😞
Pengguna Google,2025-03-27 04:05:45,WOI KAMI BUTUH KARAKTER COWOK B5 JANGAN CEWEK TERUSSS
Pengguna Google,2025-03-27 03:31:31,"just talk to much, bad game"
Pengguna Google,2025-03-27 03:29:00,Tambah in fitur skip story nya biar enak gak lama nunggu story yang ke lama an pencet pencet sampai bosen gw main in ni geme awal-awal aja enak pas udah lama main in bosen bet alur cerita nya yang ke banyakan bacot doang 😭
Pengguna Google,2025-03-27 03:22:10,Mantap jiwa kaya main ps100 tapi ukurannya gede bat lama lama
Pengguna Google,2025-03-27 02:38:37,"aku tidak akan lupakan kamu, Rys... Terima kasih karena mu aku tertarik pada game ini."
Pengguna Google,2025-03-27 02:24:59,Game nya sangat bagus saya suka
Pengguna Google,2025-03-27 02:20:47,LEETSSS GOOOO
Pengguna Google,2025-03-27 02:01:01,Devnya masih nggak dengerin keluhan player
Pengguna Google,2025-03-27 00:55:48,pliss kurangi ngobrolnya
Pengguna Google,2025-03-27 00:52:50,saat buka game cas hp munurun menjadi 1200mA
Pengguna Google,2025-03-27 00:46:34,bagus
Pengguna Google,2025-03-27 00:42:49,"kenapa bintang 3? ok kujelaskan, memang sih GI (Genshin Impact) itu bagus tapi 3 masalah besar! 1. update jadi setiap update itukan nguras memori lagi,nah sekarang itu updatenya udah banyak berarti semakin berat jadi tolong kurangin 2. ukuran diplays tore hanya menampilkan 311 MB tapi kalau mau main full butuh 34GB?! memori hpku auto habis!!! jadi tolong juga kurangin"
Pengguna Google,2025-03-27 00:14:51,mantap
Pengguna Google,2025-03-27 00:01:27,"why do you always release female characters to be B5, where the boy or man??"
Pengguna Google,2025-03-26 23:48:42,game kikir 😄
Pengguna Google,2025-03-26 23:47:33,baru download di hp baru karna di hp lama udh leg bgt
Pengguna Google,2025-03-26 23:32:52,Pas keluarin es di air es nggak ada sama pas dvalin muncul kaya rusak gitu bentuk nya grafik nya saya udah yg paling rendah loh
Pengguna Google,2025-03-26 23:25:45,sangat bagus
Pengguna Google,2025-03-26 23:20:32,suka eksplor
Pengguna Google,2025-03-26 22:44:51,makin kesini makin ga cocok sama game nya. art style nya madih bagus cuma developer nya egois mentingin diri sendiri mulu. pengen ngikutin game lai. tapi tetep aja pelit uninstal lebih baik
Pengguna Google,2025-03-26 22:32:20,Tolong tambahkan customisasi tata letak tombol.danTolong story nya di buat lebih bagus seperti game console jangan asal asalan tambah kan fitur lewati di dialog yang tidak penting
Pengguna Google,2025-03-26 21:50:03,tolonglah ada fitur gamepad untuk versi android biar lebih nyaman player yg main di tablet seperti saya dan jutaan player lainnya..
Pengguna Google,2025-03-26 21:18:56,🤣
Pengguna Google,2025-03-26 21:14:07,tingkat kan lagi untuk sinyal
Pengguna Google,2025-03-26 21:11:48,gamenya bagus bangett
Pengguna Google,2025-03-26 21:08:07,game nya recoment banget kakakku main honkai
Pengguna Google,2025-03-26 21:06:16,mang hoyo agak pelit primo skrg
Pengguna Google,2025-03-26 21:04:38,"game ini sangat bagus dan sangat mengasah otak, strategi dan kesabaran,, namun dialog yg terlalu panjang dan bertele tele dapat primonya cuma seuprit, mungkin ini cara supaya pemain belanja"
Pengguna Google,2025-03-26 21:01:35,"gw ga tau mau ngomong apa , tapi yg penting game nya bagus open world cocok di mainin rame² apalagi sekarang udah banyak map baru 👍"
Pengguna Google,2025-03-26 20:57:09,Nice update... can play with joystick now
Pengguna Google,2025-03-26 20:55:11,kereen bangett
Pengguna Google,2025-03-26 20:54:50,Very Job Good Job 😎😎😎😎🔥🔥🔥🔥🔥
Pengguna Google,2025-03-26 20:47:10,bolehlah
Pengguna Google,2025-03-26 20:43:03,"bagus bgt cyuk, bisa ketemu banyak husbu/waifu. dari game ini aku bisa dapetin temen dari luar sana, jadiny pemgalaman aku untuk berinteraksi sama mereka lebih banyak, and game nya ""ramah🤨""kok🤭 apalgi klo misalny ngegacha karakter buehh low pity terus ni boszz(ngga selalu si cuma seringnya low pity)and then game nya bagus buat kalian yang suka berpetualang, ada storynya quest dll. pokokny best lah ni game, cuma ya tambahan aku jangan kikir"" amat ya , klo mau kirim 1600 primo perbulan ok sekian"
Pengguna Google,2025-03-26 20:13:35,game terbaik buatku..
Pengguna Google,2025-03-26 20:09:38,game nya keren
Pengguna Google,2025-03-26 20:04:56,"Dev bapuk, event nya gitu"" aja, selalu kikir+TIDAK ADA FITUR SKIP DIALOG"
Pengguna Google,2025-03-26 20:02:39,I Love This Game 🩵
Pengguna Google,2025-03-26 19:50:08,sangat menarik bagi player genshin impact
Pengguna Google,2025-03-26 19:38:28,"terbaik, asik mainnya, event nya byk, primogem byk, seru puzzlenya, explore map seru bgt"
Pengguna Google,2025-03-26 19:29:04,"Tambahkan karakter laki laki lebih banyak, jangan hanya karakter perempuan ):"
Pengguna Google,2025-03-26 19:24:10,story the best
Pengguna Google,2025-03-26 19:00:55,Permainan ini sangatlah menyenangkan!
Pengguna Google,2025-03-26 18:58:25,ga ada fitur skip dialog bikin males
Pengguna Google,2025-03-26 18:54:14,"untuk update kali ini kenapa gw bisa 2 kali updatenya admin genshin impact?, pertama udh sizenya 1,5 gigaan sekarang update lagi 1,5 anjrit"
Pengguna Google,2025-03-26 18:19:57,kebanyakan update
Pengguna Google,2025-03-26 18:19:22,"Mihoyo,semangat!"
Pengguna Google,2025-03-26 18:15:53,pelit banget di gacha promo ku habis 2000 gk dapet² tapi seru
Pengguna Google,2025-03-26 18:05:34,bagus banget
Pengguna Google,2025-03-26 17:58:21,Keren
Pengguna Google,2025-03-26 17:53:53,game kikir.kasih bansos yang banyak lah
Pengguna Google,2025-03-26 17:42:41,"saya sangat suka ❤ dengan permainan ini, open world nya yang luas dan karakter nya yang bagus membuat saya memiliki pengalaman bermain yang keren 😎 saya setiap bermain game ini selalu lebih dari 2 jam karena permainan nya yang seru dan menarik membuat saya bermain dengan lama. saya sudah memainkan game ini selama 1 setengah tahun btw"
Pengguna Google,2025-03-26 17:39:22,"Banyakin char male,dan semenjak patch natlan game nya jadi Gooner,desain jelek. Udah gitu char male B5 cuma satu. BALIKIN KE DEV YANG KIKIR ITU. GA SUDI GW NI GAmE SEMENJAK DIURUS DAWEI DESIGN CHAR BARU SEMAKIN JELEK DAN MINIM B5 COWOK. yahh atleast bgm/music sama world building masih bagus 👍 ifa is 5star"
Pengguna Google,2025-03-26 17:39:18,banyak waifu😈
Pengguna Google,2025-03-26 17:37:29,GRAFIKNYA BEHH JUARA
Pengguna Google,2025-03-26 17:37:27,SAYA SANGAT SUKA BISA KETEMU CHILDE :D
Pengguna Google,2025-03-26 17:37:00,"Tolong sediakan fitur On Mic di mode Co op,,,"
Pengguna Google,2025-03-26 17:36:31,"- FORMAT RESIGN GIM KIKIR TAPI SIKMA • sayee jaki sekibidi +90 aura mewing,rizz,punya 1000 mantan,pernah naikin kuda kaki 7,punya BMW menyatakan;akan resign dari gim sedikit butut karna pelit tapi asikkk.... asik bikin stres sepanjeng harii jee,gim yg gabakal pernah dimainin kalo gada bess hadi dan bess yoga,gim butut kedua setelah HOK dan gim yg bikin wajeh saye jadi pamarah👿"
Pengguna Google,2025-03-26 17:30:04,Keren
Pengguna Google,2025-03-26 17:21:35,Berikan kemudahan untuk saya mendapatkan karakter bintang lima ╥﹏╥
Pengguna Google,2025-03-26 17:19:10,kalah rate off Mulu dah
Pengguna Google,2025-03-26 17:17:18,banyakin husbando trus event2 with lot of primogems
Pengguna Google,2025-03-26 17:10:07,"permudah naik AR, masa naik aja harus exp 250.000+"
Pengguna Google,2025-03-26 17:03:24,"Bagus kok dari grafik nya,tapi knp kalo misalnya ngambil chest itu cuma dapet 2 Primo,kan jadi susah ngumpulin banyak Primo buat gacha karakter"
Pengguna Google,2025-03-26 17:00:41,seru banget
Pengguna Google,2025-03-26 16:54:27,"grafik nya sangat bagus, untuk kalian yang suka explore bagus banget nih buat rekomendasi karena ini open word kalian bisa menjelajahi seluruh map genshin sesuka kalian! game ini juga bisa buat kalian ketagihan"
Pengguna Google,2025-03-26 16:50:50,"akun kena hack 3-4 kali ngisi form kasus gak diterima, dah ngirim email juga ke pihak hoyoverse tapi dapet balesan otomatis."
Pengguna Google,2025-03-26 16:38:37,"SERUU BGTT APALAGI KARAKTER NYA LUCU, CAKEP, CANTIK, DLL, story nya juga seruuuu pooolll tapi ya emang beberapa orang mau main juga terhalang gara² data mereka tapi karna aku bukan salah satu nya 😊😊🙏🏻"
Pengguna Google,2025-03-26 16:38:11,Game kikir
Pengguna Google,2025-03-26 16:36:28,seruuuu
Pengguna Google,2025-03-26 16:18:40,buff hutao min:)
Pengguna Google,2025-03-26 16:16:51,sangat bagus
Pengguna Google,2025-03-26 16:12:28,"Kebanyakan dialog yg gk on point sama story quest, minimal dengerin keluh kesah para player lah gimana para player mau betah kalo gamedev sendiri kayak gk peduli ama player nya sendiri, update nya monoton kebanyakan nya jiplak/rerun event trus"
Pengguna Google,2025-03-26 16:02:01,"Sistem rate up senjata tidak jelas ketika pilih senjata yang diinginkan malah kepilih yang bukan di inginkan, semoga kedepannya konsep banner senjata seperti HONKAI STARAIL"
Pengguna Google,2025-03-26 16:01:07,bagus
Pengguna Google,2025-03-26 15:53:06,With this I hope that Guizhong becomes a playable character .
Pengguna Google,2025-03-26 15:38:41,👍👍👍👍
Pengguna Google,2025-03-26 15:31:04,hore versi 5.5 genshin impact sudah support gamepad oh my god 👍🏻👍🏻👍🏻😉😉😉🥳🥳🥳
Pengguna Google,2025-03-26 15:09:30,game nya seru banget main di hp
Pengguna Google,2025-03-26 15:06:38,"Makasih Zhongli, Furina Sama Arlecchinonya 😋"
Pengguna Google,2025-03-26 14:55:36,Memori game nya terlalu besar
Pengguna Google,2025-03-26 14:49:43,"Kenapa sih setelah di download udh lumayan lama dimainin, pas mau main lg malah ga bisa main? Loading masuk nya lama bgt lg, tolong donk diperbaikin:("
Pengguna Google,2025-03-26 14:49:23,seru bangett
Pengguna Google,2025-03-26 14:44:56,bagus cuma pelit aja
Pengguna Google,2025-03-26 14:44:50,Josss
Pengguna Google,2025-03-26 14:41:19,"Game nya seru bener... semua petualangan nya gk bikin ngantuk. banyak adegan lucunya saat memulai cerita. Tapi yang bikin pusing pasangin build nya,aku udh 3 bulan main genshin tapi gk tau build yang benar. semua damage ku kecil kali,cuma sampai 400 demage paling besar di level 40. Aku rasa kalau mau demage nya lebih besar harus banyak belajar deh. tapi untuk lore cerita sudah sangat bagus kok"
Pengguna Google,2025-03-26 14:40:44,Game gacha nomer 1
Pengguna Google,2025-03-26 14:40:20,Sekarang ga kikir 😋
Pengguna Google,2025-03-26 14:38:39,sangat seru
Pengguna Google,2025-03-26 14:37:33,gmn si hoyovers masa updte 900mb jdi 5gb ngotak apa ngotak ajr game rusak updte rusak
Pengguna Google,2025-03-26 14:35:54,eeeeee ga tau mau ngomong apa :v
Pengguna Google,2025-03-26 14:31:45,bagus
Pengguna Google,2025-03-26 14:30:58,NICE TRASH ROLL ARTIFACT
Pengguna Google,2025-03-26 14:25:25,game nya baguss bangett sumpahh
Pengguna Google,2025-03-26 14:19:17,good game
Pengguna Google,2025-03-26 14:15:33,Seru
Pengguna Google,2025-03-26 14:12:37,not bad but qiqi is dark system..
Pengguna Google,2025-03-26 14:06:47,"Bikin nagih, mantap dah pokonya"
Pengguna Google,2025-03-26 14:05:31,"gamenya bagus banget, tapi gachanya agak bau😅"
Pengguna Google,2025-03-26 14:04:28,mulai boring
Pengguna Google,2025-03-26 14:01:33,"Gameplay untuk sekarang terasa monoton dan membosankan tapi akan sangat tertutupi dan lebih menarik apabila developer lebih mendengar feedback yang di minta para pemain terdahulu, seperti Fitur Skip Story, Artefak Loudout, Reward yang sesuai dan tidak sedikit, sistem Gacha yang lebih ramah untuk F2p, konten endgame baru dan juga sistem Resin yang lebih leluasa. semua itu telah diminta sejak lama tapi tolong loh yaa untuk developer jangn tuli/bebal amat agar bisa membuat banyak perubahan menarik."
Pengguna Google,2025-03-26 13:54:02,game nya sih bagus gw suka ama grapik nya tpi knp ya jaringan gw lancar penyimpanan masih banyak hp poco x6 pro tpi suka ke Reconetct mulu ya?
Pengguna Google,2025-03-26 13:53:03,Game terbaik walaupun pilit
Pengguna Google,2025-03-26 13:52:29,"Game kapitalis,, tapi seru"
Pengguna Google,2025-03-26 13:48:24,"game nya seru abis, tapi minusnya si cuman di karakternya nggak bervariasi dan gamenya sangat indah"
Pengguna Google,2025-03-26 13:48:05,emangnya mengunduh datanya harus 32 GB boros banget soalnya
Pengguna Google,2025-03-26 13:45:03,"saya kasih bintang 5 soalnya sudah dapet Hero bintang 5, archon pula. semoga rajin-rajin ngasih sedekah kayak gini hoyo asw."
Pengguna Google,2025-03-26 13:44:48,"Saia sangat puas😋👍 Saran aja buat pihak developer ,kalo spiral abyss misalnya lantai x ruangan x bagian pertama tolong disimpan di waktu berapa kita selesai ,jadi semisal kita karakter kita mati di bagian ke 2 tidak harus repot repot mengulang ke bagian pertama"
